PAC,long,lat
725731,-53.53636766803339,-27.81241185482321
725721,-53.53696372609505,-27.812734733021443
725711,-53.5368822151421,-27.813593369738157
725701,-53.537059737716675,-27.814681830901748
725691,-53.53801306135364,-27.81553046266066
725681,-53.53914771799276,-27.815013354282826
725671,-53.53989160391433,-27.814710946452976
725661,-53.54081647030381,-27.815208204095313
725651,-53.54152707411515,-27.815655266976933
725621,-53.54240123852628,-27.8161534473237
725611,-53.543136976590176,-27.816807555724097
725641,-53.543173452193,-27.81750161470768
354301,-53.65754652575151,-27.846616748663962
724281,-53.661799593276555,-27.66703174981535
724271,-53.661964721394725,-27.668408965301467
724261,-53.662116227481874,-27.669642087812065
720231,-53.66296276471979,-27.670284428583443
720221,-53.663799401321285,-27.670935976613976
722591,-53.54674434347663,-27.830924342484366
722581,-53.545992508447455,-27.831759263179435
722571,-53.54662777335301,-27.8324512896952
722601,-53.547485390238535,-27.83006255004659
722771,-53.545370128128866,-27.819879138011743
722761,-53.54590917816597,-27.820365430220363
722751,-53.5463860697613,-27.821231810099903
722741,-53.54683148418559,-27.822053656451033
722731,-53.5469818535297,-27.823277935927933
722721,-53.547562801182266,-27.82338450379177
722711,-53.548336486139874,-27.823487508541632
722701,-53.548876016414965,-27.82355874563956
722691,-53.549446798131214,-27.82409856999294
722681,-53.55003766260802,-27.824628998229628
722671,-53.550233944141155,-27.825644906587115
722661,-53.55019585605385,-27.82662003518641
722651,-53.54967934032925,-27.82666567128365
722641,-53.55019585605385,-27.82662003518641
722631,-53.55021568250771,-27.827467778415212
722621,-53.549174134478676,-27.828497540828778
722611,-53.548213541621635,-27.82908370095197
722781,-53.544445504556336,-27.81852477429885
726581,-53.54380461349206,-27.818022307783224
676901,-53.76347378268889,-27.673818362227564
614771,-53.76349115669149,-27.67384391736283
618981,-53.764021807960034,-27.674655464677926
618991,-53.76461821226064,-27.67540138036935
619001,-53.76519436832541,-27.676147698057775
619011,-53.76592382552411,-27.676945080151256
731541,-53.607974676889796,-27.774086139663552
3231,-53.75151362505369,-27.727826117980896
421911,-53.581215311637266,-27.719037799055116
71881,-53.585487710989014,-27.680955506990983
358681,-53.607832557926145,-27.662500698248607
7281,-53.60098869916908,-27.661050461409616
641921,-53.596121354217075,-27.655331325380303
641891,-53.59402072047982,-27.653909038571214
64731,-53.55225140048168,-27.798657536216297
63751,-53.5465406236508,-27.80654939383942
319121,-53.54894570038374,-27.835656559802374
320751,-53.550588843600224,-27.846886178354396
7891,-53.55883979422106,-27.842501826897774
50021,-53.597086797117925,-27.79824546955274
50151,-53.60653500798418,-27.789848142577682
64651,-53.60392573748277,-27.75740812418553
23031,-53.552760631697765,-27.793532382613307
10431,-53.63875454318759,-27.71877312767765
60691,-53.57664164479604,-27.743546814134106
60671,-53.578215359451235,-27.74233553615602
164081,-53.59083512484108,-27.740394380995838
164151,-53.59874977847943,-27.738785325682215
43991,-53.62217251235154,-27.796778858757307
349331,-53.59884697001161,-27.790353938383532
30541,-53.57691790663603,-27.790124320780762
13961,-53.59218242258072,-27.664887678823277
7361,-53.60277265823157,-27.661928214115733
641951,-53.59845678745074,-27.657891646682117
23011,-53.55334008018053,-27.795317140273767
63811,-53.54960732082117,-27.80230635735245
63791,-53.54854545710714,-27.803760538617894
50061,-53.60078480037822,-27.79717438419044
50091,-53.60266153260363,-27.795036830585218
44641,-53.60727577056031,-27.784330581491076
64551,-53.60528514639236,-27.762958279401005
539631,-53.59974819502315,-27.716462198271813
11301,-53.59706132741826,-27.708942895598113
30491,-53.58079163112882,-27.79305642451436
48211,-53.59022191940602,-27.80017817648161
151401,-53.634642662029194,-27.846821670883344
133761,-53.63360007258524,-27.8469408292558
134531,-53.60516395105543,-27.846723106985735
134541,-53.60522161288708,-27.84573859665886
37471,-53.595683952752154,-27.81391649255204
37481,-53.59510330277516,-27.813395098005344
37511,-53.59178057491357,-27.81106662912157
29571,-53.587335086644885,-27.80930948424526
60721,-53.57489206681538,-27.745474123332087
30581,-53.5738187349466,-27.787764120217957
30681,-53.57524768303409,-27.78339771203474
30651,-53.57438678002586,-27.786039278090186
30561,-53.57536809146421,-27.788935211990406
37381,-53.600760303745005,-27.820840235388516
63741,-53.54599094812369,-27.80734448895697
319151,-53.54712101732105,-27.83314593413752
320841,-53.54128265457081,-27.843962126251085
7831,-53.564510349772775,-27.839770992337378
7801,-53.567370559903395,-27.838391494371933
46651,-53.58584993992275,-27.810438038984273
29611,-53.588032093606216,-27.8053265991432
29711,-53.589523018472505,-27.80187918207855
50051,-53.59976741353529,-27.797482258099706
10281,-53.61667043039603,-27.717803233132656
61511,-53.614465589515305,-27.718025370174644
1261,-53.602093607134236,-27.719169915758982
75861,-53.60097088180072,-27.71928125542553
817261,-53.698932778624794,-27.52616820200086
817221,-53.69879561672428,-27.524352814330882
817461,-53.692587106509734,-27.53307443953372
817451,-53.6926492820387,-27.532191859266845
817441,-53.69258268993917,-27.531428341144988
817431,-53.69245784155612,-27.530703664742305
817421,-53.692270381472895,-27.530071685060193
10841,-53.65168986359629,-27.8407749621947
151221,-53.645898771910765,-27.84304245164776
151291,-53.63879174903997,-27.845837550862257
133901,-53.62160706811164,-27.848396361303003
75891,-53.611373434336485,-27.849582978971284
134341,-53.6074057109048,-27.850055038509197
134351,-53.60650465676446,-27.850153273254932
37371,-53.60131639953215,-27.821605666368384
313481,-53.631665119149886,-27.71907961393299
611471,-53.59728512011219,-27.64969755569757
615251,-53.586024528908865,-27.703849806423364
611451,-53.596523966307984,-27.64835845527847
304531,-53.59107712430978,-27.663997093690853
475901,-53.58694431862534,-27.70017316206173
44011,-53.62367372276407,-27.798031488462357
43961,-53.61989627429358,-27.794936432969962
43911,-53.615875678819464,-27.792269911627102
10771,-53.648385350603405,-27.875176246386616
18001,-53.63852436081055,-27.851610346740074
17991,-53.63817338329494,-27.850949430471815
544751,-53.685910486579644,-27.650615231107963
689441,-53.61242830941893,-27.790657043187935
689431,-53.616457147179574,-27.785627564860192
689421,-53.61576871885126,-27.78610976155619
689411,-53.61514760208013,-27.786861347473177
689391,-53.6138852785827,-27.78837391452447
689381,-53.61326456830517,-27.78914352915052
689371,-53.61266369887056,-27.789894722063707
14031,-53.591804846716286,-27.660482767965334
686801,-53.631008875758994,-27.800129390059283
686791,-53.63018678659091,-27.80011798845436
686781,-53.62911066682375,-27.79966933467199
686771,-53.62793184088173,-27.79916849413064
686761,-53.62716219927603,-27.799228253181298
686751,-53.626424065418234,-27.79933251878066
765251,-53.62533163914378,-27.79947058629847
686731,-53.62437740539292,-27.798604555355894
37631,-53.65159721184182,-27.659558594053806
770071,-53.6347880895986,-27.80621942718477
686881,-53.63498965285015,-27.805322389416688
686871,-53.63523134475071,-27.804406540529385
686851,-53.63401814402209,-27.802904955998883
686841,-53.63322520547882,-27.80199982613101
686831,-53.632883716710126,-27.801302613224948
686821,-53.63253078586706,-27.800551484163634
686811,-53.63194295210553,-27.800156696174554
133791,-53.63048351969866,-27.847343154462976
23021,-53.553045177193155,-27.794420346221955
2021,-53.57534801230088,-27.8345165521971
64691,-53.60152054383798,-27.75435876954151
319141,-53.54774931517869,-27.83397342013717
28751,-53.653914754862,-27.865858429123136
10731,-53.650169136096736,-27.87171359660516
686861,-53.63483181463647,-27.803827728766635
442101,-53.59660642064978,-27.748144569316366
43861,-53.61140240149956,-27.79018022533711
44791,-53.60712021752397,-27.770583582466315
10301,-53.61880497037305,-27.71760945890935
608841,-53.60063876037043,-27.72493549187942
17911,-53.59063690616824,-27.647052124356037
44811,-53.606657005516354,-27.76859840009604
44771,-53.60757201983279,-27.772514844184684
46591,-53.59981695179084,-27.75223449172836
302161,-53.690270639977996,-27.61142897446757
74191,-53.73768125338711,-27.6846787713082
71331,-53.73047771257632,-27.70633812620349
625401,-53.61258883660548,-27.719455768868613
308581,-53.583536198336844,-27.674804040773836
359211,-53.58449982011058,-27.67240338780607
8911,-53.70796283711519,-27.69233652820816
2011,-53.57623159261385,-27.83411209289875
57491,-53.58314763635428,-27.816732090913206
46621,-53.59804960860254,-27.749985075051143
275561,-53.59862995191071,-27.743676576412838
60541,-53.59749609836621,-27.746747436544922
29601,-53.58767693784034,-27.806181355285275
44401,-53.5902440571175,-27.80019652714799
7241,-53.59788005312191,-27.666711724266634
60701,-53.576033515134554,-27.74399122401576
1991,-53.57689129389803,-27.832394550567983
50031,-53.59807420595979,-27.797956223301014
44841,-53.60595769269332,-27.765643261127536
44821,-53.6064439471304,-27.767745303203128
134441,-53.59973829978264,-27.8503261211535
10791,-53.64771667858179,-27.876903274766278
29701,-53.58917652767457,-27.802670622351286
331881,-53.597631624399924,-27.727247595799838
312001,-53.59991107573552,-27.728449845483965
751701,-53.70790063640521,-27.709690155776002
69111,-53.7085256391469,-27.708961382961434
69101,-53.70877169545736,-27.708587406183824
609121,-53.70905179110724,-27.708103579916212
828101,-53.60381526656124,-27.661881551892066
752651,-53.598046275715035,-27.646766493378948
752641,-53.596523966307984,-27.64835845527847
191591,-53.598424380380834,-27.64637990990485
755661,-53.723196550380464,-27.61986524118788
755651,-53.723548093569605,-27.619127135209055
755641,-53.72365871287923,-27.61938176205865
42491,-53.723548093569605,-27.619127135209055
755911,-53.58996640312694,-27.645591514736566
755971,-53.589934514965876,-27.645585334595467
755951,-53.58854061345852,-27.644943951602045
755941,-53.58903956902083,-27.64544762141054
755931,-53.58948163526924,-27.645556409700475
755921,-53.58966010752789,-27.64552945342149
755961,-53.58989465971075,-27.645578175992
427371,-53.59031437690692,-27.646264176150737
17951,-53.591920185668016,-27.645819909261377
17932,-53.59005890109739,-27.645607225892718
17921,-53.59031437690692,-27.646264176150737
756061,-53.5933097488458,-27.653425428140963
756111,-53.593328041056225,-27.65341140771028
756091,-53.58986621325511,-27.655985737751564
756081,-53.59063003534783,-27.655530861559953
756071,-53.591397594123634,-27.65470938393088
756051,-53.59172769477726,-27.654324283438882
756041,-53.59268621559636,-27.65389314755066
756101,-53.59335996878747,-27.6533890838391
758221,-53.56645697101237,-27.856890663073614
758211,-53.56624812055429,-27.85668064889279
758201,-53.56572388594856,-27.85642404713201
758191,-53.56532122079767,-27.856133603882654
758181,-53.56443822774196,-27.856010932758295
758171,-53.563768551177645,-27.85557922490125
758161,-53.56302725620287,-27.855085544762062
758151,-53.5622622766827,-27.854594555394385
758141,-53.561447980140144,-27.854221858352048
758131,-53.56071539150207,-27.854042423818782
758121,-53.56009696280455,-27.854230006209775
758111,-53.55944841221441,-27.8546400242177
758101,-53.55886469824719,-27.85513018081315
758091,-53.558073693246286,-27.855534969263374
758241,-53.55769742859343,-27.855910405640657
758391,-53.565116080043026,-27.86777120797484
758381,-53.56502904995068,-27.86701189148556
758371,-53.565011478097176,-27.866226481167132
758361,-53.56477025924005,-27.86542020297992
758351,-53.56432389603094,-27.864788796165953
758341,-53.564029940929004,-27.864434091859835
758331,-53.563764629234186,-27.86350950785743
758321,-53.56386427951287,-27.86286232153884
758311,-53.56409569755834,-27.862049821841765
758301,-53.564460605572435,-27.861295333812564
758291,-53.564851016561136,-27.860629078269312
758281,-53.56522640527436,-27.859806671640513
758271,-53.56543266748355,-27.859155958180907
758261,-53.56565784423407,-27.8584623614488
758081,-53.55771760128624,-27.855890606166497
758251,-53.55770573293319,-27.85590221281683
758231,-53.56596287448701,-27.857735762295533
758591,-53.56674263436503,-27.877539640442023
758581,-53.56672643937361,-27.876850491756727
758571,-53.56667484436855,-27.876108987239945
758561,-53.56663140981169,-27.87531090547384
758551,-53.56657765103773,-27.87451674115465
758541,-53.566509119100544,-27.873805154384343
758531,-53.56631723525214,-27.873353397940946
758491,-53.56570243801707,-27.872924319701553
758481,-53.564744158216286,-27.87342477893037
758471,-53.56435449726217,-27.87277845146434
758461,-53.564013368222334,-27.87215310877889
758451,-53.563647077950236,-27.8714507661399
758441,-53.56455453076694,-27.871004988389473
758431,-53.56483335567481,-27.87014281284047
758421,-53.56491217675551,-27.86935072775384
758411,-53.56502178073055,-27.86935272964473
758401,-53.56507145298514,-27.868553336667105
758731,-53.55938522944473,-27.88353476851472
758721,-53.55995951042303,-27.883189263373765
758711,-53.56029548994485,-27.88298849872018
758701,-53.5604207493181,-27.882715437567356
758691,-53.56092706133478,-27.881992883564692
758521,-53.567936969115806,-27.874151521075817
758511,-53.56711583682636,-27.873748038441192
814201,-53.56631723525214,-27.873353397940946
758681,-53.56157000914857,-27.8815080626469
758671,-53.56222198795433,-27.881109053240152
758661,-53.562928013317105,-27.880686489689708
758651,-53.56386924287119,-27.88023250652492
758641,-53.56462927612017,-27.879784225961203
758631,-53.56533812985077,-27.879391948879288
758621,-53.56605798408867,-27.879024645071297
758611,-53.56655257703977,-27.87854017398979
758601,-53.56679700827527,-27.878263715198273
758881,-53.5543858927947,-27.8932095905501
758871,-53.55451092014283,-27.89230827560641
758861,-53.55469548620766,-27.89156011970374
758851,-53.554804348242044,-27.89080989446103
758841,-53.5549535017027,-27.890038414641083
